domain,app,requirement,url
Antivirus,Emsisoft-Anti-Malware,No doubling of the scan duration as would be the case with two separate scanning programs. Considerable performance improvement is possible thanks to the integration of the two engines on the lowest level.,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,No double price - two top security products for the price of one.,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"3 guards: file guard, behavior blocker and surf protection",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"Since version 5: The new, free configurable file guard compares all files that are downloaded or started with about 4 million patterns of known malicious software.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"Unlike conventional protection systems Emsisoft Anti-Malware does not only check files, but it also constantly monitors the behavior of all active programs and raises an alarm as soon as something suspicious happens.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Typical ways of infection are disabled in advance. Websites that try to plant trojans or spyware or that offer deceptive contents are blocked by the surf protection.,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"Signature updates at least 5 times per day, in combination with the zero-day protection of the behavior analysis this guarantees the best possible protection from new infections.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,3 ways of Malware removal to clean every infection,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"When a Malware infection is detected, the scanner puts the found objects under quarantine or deletes them finally.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"Anti-Malware holds plenty of advanced options for experts to detect and delete Malware manually. For this purpose the integrated system analysis tool HiJackFree is included, and helps you to have all processes, services, auto-runs, open ports, browser plug-ins, LSPs and host entries under your control.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"For tough problems our helpful Malware experts are at your disposal for free. With their step-by-step advises, any infection, no matter how resistant it is, can be purged - guaranteed.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,More security with behavior based Malware detection,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"Emsisoft Anti-Malware includes a guard, which recognizes and blocks all dangerous programs before they have a chance to cause any damage. The unique new Emsisoft Anti-Malware Behavior Blocker module immediately warns you when a program attempts to perform a potentially dangerous operation. It does this for every program, including those that may appear harmless at first sight!",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Full control over internal system activities,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Select this option to always allow particular specific behavior of a program. In certain situations a benign program can contain a function that is very similar to a damaging function and is thus reported. If you are sure that this action is actually not dangerous then you can allow it. All other types of dangerous behavior are still reported.,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Select this option to permanently block a particular program. You can also use this feature to provide child protection by preventing other PC users from starting a particular application.,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Select this option to completely exclude an application from the monitoring process. Use this when you always trust an application and are sure that it does not execute any damaging actions.,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Bonus feature: Application protection,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"You can use the application rules to protect specific programs from third-party manipulation. For example, this feature is used to prevent Mamutu from being terminated by Malware in order to disable the protection. You can also make use of this feature. You can protect your Browser and other important programs from being illegally terminated.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,Extended program help,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"Emsisoft Anti-Malware is installed with great default settings for the majority of the users. Beyond that, it allows experts to configure the software for their personal needs. The program help contains extended information to get the most from the software.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,New: Community based help with decisions,https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"With the Anti-Malware Network feature, Emsisoft Anti-Malware makes use of the ""Intelligence of the masses"" and provides a recommendation based on the decisions of other users when an alert is raised: A clearly understandable graphic illustrates the percentage of users that have performed each possible action. This allows you to quickly decide whether to allow the behavior of the alerted program (other behavior types will be alerted), exclude it from monitoring (completely trusted), block it (shut down process) or place it in quarantine (shut down process and put exe file into quarantine so it can't be started anymore).",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Emsisoft-Anti-Malware,"You can also define a particular percentage value at which the application is automatically permitted. For example: If (e.g.) 90% of the users have classified a background updater as not damaging, then the application is automatically permitted to run. This ensures a smooth workflow without annoying popups and you no longer need to make sometimes difficult decisions about unknown processes. The transfer of your own decisions to the Anti-Malware Network is of course voluntary and can be deactivated at any time.",https://www.softpedia.com/get/Antivirus/Emsisoft-Anti-Malware.shtml
Antivirus,Exterminate-It,Free personalized updates. Feel the meaning of Real Personal Protection with 'Submit State' feature fastest possible responder to Your Threats in 24 hours. Submit your information to us with 1 click and your can exterminate your trouble with next-day database update;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,Run it whenever you need. Don't waste your system resources with always running applications;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,Helps you to stay CLEAN. That's vitally important in modern world of online commerce;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,"Huge anti-malware database (more than 300,000). This guarantees removal of all infections;",https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,Free everyday database updates sustain your protection;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,Compatible with other security suites;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,24 hours customer support service;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,Simple and intuitive interface;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,Exterminate-It,Easy to install and use;,https://www.softpedia.com/get/Antivirus/Exterminate-It.shtml
Antivirus,IObit-Malware-Fighter,"Now in order to protect your online surfing in a powerful way, IObit Malware Fighter 4 newly added the worlds leading Bitdefender anti-virus engine, enhanced IObit anti-malware engine, and expanded the database by 10 times.",https://www.softpedia.com/get/Antivirus/IObit-Malware-Fighter.shtml
Antivirus,IObit-Malware-Fighter,"Malicious websites and plug-ins can easily change your web browser's homepage and default search provider to a different one without your permission. The enhanced Anti-tracking browser protection in IObit Malware Fighter 4 can effectively prevent homepage hijacking and default search engine modification on major browsers, including Chrome, IE, Firefox and Edge, to ensure you a better and safer online experience.",https://www.softpedia.com/get/Antivirus/IObit-Malware-Fighter.shtml
Antivirus,IObit-Malware-Fighter,"The Internet is something of a security minefield which is easy to get in trouble. IObit Malware Fighter 4 improved the Security Guard functions for better real-time privacy protection, to block more malware and viruses proactively. The enhanced protection will automatically clear the malicious tracking data to better protect your privacy and password for all kinds of accounts, leaving no rooms for all threats.",https://www.softpedia.com/get/Antivirus/IObit-Malware-Fighter.shtml
Antivirus,IObit-Malware-Fighter,"IObit Malware Fighter 4 is fully compatible with all mainstream antivirus products and can assist your antivirus products to ensure your PC at its top security. You will feel it is easier to use and read with the brand new UI design. In addition, with cache scan mechanism, IObit Malware Fighter 4 will minimize the resource usage during threat scanning and removing, to dramatically enhance the scan speed for smoother PC experience.",https://www.softpedia.com/get/Antivirus/IObit-Malware-Fighter.shtml
Antivirus,F-Secure-AntiVirus,"Anti-Virus: Lets you open eMail attachments and use your computer without any fear of virus infections, spyware intrusion or malicious programs that can take over your computer",https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Anti-Spyware: Protect your privacy by preventing spyware and hackers from entering your computer,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,DeepGuard 2.0: New proactive DeepGuard 2.0 technology protects you against any unknown threats,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Performance: The anti-virus software working from behind the scene,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Enhanced detection performance and reduced system overhead,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Automates all key tasks required to keep your computer and data safe from viruses,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,"Keeps you safe against the unknown targeted attacks, or so called zero-day-attacks, and rootkits",https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Web Traffic Scanning guards you against websites that can infect your computer even if you do not download anything from the website,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Multiple scanning engines identify different type of malware bringing you the very best in malware detection and disinfection,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,F-Secure DeepGuard 2.0 introduces network based recognition of suspicious software while improving the accuracy and speed of response to new outbreaks of malicious code,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Security news about virus outbreaks is delivered straight to your computer,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Immediate reaction times and fast cures during new and emerging threats ensured by F-Secure Research Team working 24 hours a day,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-AntiVirus,Easier & faster installation with less user interaction,https://www.softpedia.com/get/Antivirus/F-Secure-AntiVirus.shtml
Antivirus,F-Secure-Internet-Security,"Automatic protection against viruses, malware and online threats",https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,F-Secure-Internet-Security,Secure Internet surfing with Browsing Protection,https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,F-Secure-Internet-Security,Safe search results for your privacy and safety,https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,F-Secure-Internet-Security,Secure online banking with Banking Protection,https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,F-Secure-Internet-Security,Parental Control for protecting children online,https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,F-Secure-Internet-Security,Protection that doesn't slow your computer,https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,F-Secure-Internet-Security,Instant recognition of online threats,https://www.softpedia.com/get/Antivirus/F-Secure-Internet-Security.shtml
Antivirus,Vipre,Edge Protection is a proactive technology that defends against zero-day threats by protecting any web browser and its components against drive-by download attacks and known and unknown exploit kits.,https://www.softpedia.com/get/Antivirus/Vipre.shtml
